search_id,split,a,b,y,time_diff,distance_diff,intersection_weighted_diff,merge_weighted_diff,narrow_weighted_diff,turn_weighted_diff,consecutive_weighted_diff,child_100m_weighted_diff,sample_weight,m_time,m_distance
9,train,2,1,1,-60.70264479941801,923.0988888185548,0.0,-263.27481240114594,-520.8454529647994,0.0,0.0,0.0,0.5,1.0117107466569668,1.0017614936235477
10,validation,0,2,0,-179.87819895047713,-27.256470847173837,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.9993233275026507,0.9998646288547973
10,validation,2,1,1,-119.91879930031808,-930.4078022961916,0.0,0.0,0.0,-1.0,0.0,0.0,0.5,0.9993233275026507,0.9998646288547973
11,train,0,1,0,-58.873514406267816,1.9362881920979964,0.0,0.0,-260.71530285710963,0.6666666666666666,0.0,0.0,0.5,0.9812252401044637,1.0013547198921082
11,train,1,2,1,-58.873514406267816,-480.8112224591977,0.0,0.0,-132.20729585540101,-0.6666666666666666,0.0,-35.400153605284586,0.5,0.9812252401044637,1.0013547198921082
12,train,0,1,1,-180.0,-732.3444107037772,-0.06666666666666667,-5.008232902905547,26.26470961557841,-0.26666666666666666,0.0,44.82188676440906,0.5,1,1
12,train,0,2,1,-120.0,-665.5953199890391,-0.2,44.1222478365213,22.586173495064884,0.0,0.0,12.823833429609227,0.5,1,1
13,train,2,0,1,-62.62250634514795,-146.93494963091675,-0.23809523809523808,62.041090870966656,95.95028935169614,0.14285714285714285,-0.047619047619047616,-169.96256664124022,0.5,1.0437084390857991,1.004069667960554
13,train,1,2,0,-187.86751903544385,-640.2029415101641,0.23809523809523808,-70.08577672597991,-80.84320843145333,0.14285714285714285,-0.047619047619047616,84.76100022573237,0.5,1.0437084390857991,1.004069667960554
14,train,1,0,1,-298.33943502619746,735.0598167420321,0.0,-61.35957720517243,0.0,0.0,0.0,-123.51625820284875,0.5,0.9944647834206582,0.997836259329798
14,train,1,2,1,-238.67154802095797,70.9532086348195,0.0,-78.80918932702568,0.0,0.3333333333333333,0.0,-174.14792428202037,0.5,0.9944647834206582,0.997836259329798
15,validation,0,1,1,60.0,235.7423603657847,0.0,0.0,0.0,0.0,0.0,1.079626018059173,0.5,1,0.9986471128909702
15,validation,2,0,0,0.0,-68.89875506656472,0.0,0.0,0.0,0.3333333333333333,0.0,301.60307839990156,0.5,1,0.9986471128909702
16,validation,1,0,0,59.64365835480851,637.9996556704853,0.0,134.7003533146853,0.0,0.16666666666666666,0.0,30.08031264757323,0.5,0.9940609725801418,1.0008126118424647
16,validation,2,0,0,59.64365835480851,1111.9942951770693,0.0,-56.90077039637475,0.0,0.0,0.0,202.59253305390115,0.5,0.9940609725801418,1.0008126118424647
17,validation,0,1,1,120.0,-111.12279428480315,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
17,validation,2,0,0,180.0,859.1958195589864,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
18,train,0,2,0,-360.0,-1555.495273710399,0.047619047619047616,377.82679590103953,34.93613026979715,-0.09523809523809523,0.0,27.481359486915963,0.5,1,1
18,train,2,1,1,60.0,218.6376993903923,-0.047619047619047616,-336.0157547607191,-66.65395425699093,-0.19047619047619047,0.0,-49.4141490848916,0.5,1,1
19,train,1,0,0,419.7157975511133,1289.777912654146,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9993233275026507,0.9998646288547973
19,train,0,2,1,-119.91879930031808,-772.6192499395409,0.0,0.0,0.0,-1.0,0.0,0.0,0.5,0.9993233275026507,0.9998646288547973
20,train,0,2,0,543.2262355078676,1445.6465023261505,0.0,486.0468136034599,222.50368342930284,0.0,0.40000000000000013,-9.633681455402908,0.5,1.0059745101997548,1.0010836291719092
20,train,2,1,1,-301.7923530599264,-1538.6899691158685,0.0,394.62121564673714,-166.92981606970807,0.0,-1.0,24.470876471385797,0.5,1.0059745101997548,1.0010836291719092
21,train,0,1,1,-62.13271624578455,180.62660240626266,0.0,1.7055119273934949,170.64084473735682,0.3,0.0,-55.77245278512875,0.5,1.035545270763076,0.9982416037801811
21,train,2,0,0,0.0,-180.62660240626266,0.0,-8.219901750534632,79.0492940414706,-0.3,0.0,3.3095679164211758,0.5,1.035545270763076,0.9982416037801811
22,train,2,0,1,-175.97612621590446,-317.52614928672904,0.06666666666666667,-327.6784741860765,-56.02622697392158,0.0,-1.3333333333333333,0.0,0.5,0.9776451456439137,1.0008126118424647
22,train,2,1,1,-234.6348349545393,-1217.1021140767627,-0.13333333333333336,-201.82591884331435,125.09918824201284,-0.13333333333333333,-0.8,0.0,0.5,0.9776451456439137,1.0008126118424647
23,train,0,2,0,-240.0,-800.4401209262469,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
23,train,2,1,1,300.0,635.8637460297091,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
24,train,1,0,0,-420.0,-1176.388375313768,0.0,1.0915604205003433,31.225330666477575,-0.13333333333333333,1.0,-11.566102661889037,0.5,1,1
24,train,2,0,0,60.0,4.128814879431047,0.0,-255.17955602047826,60.27259503994004,0.0,1.2000000000000002,-15.192171552108913,0.5,1,1
25,train,0,2,0,237.18984079005278,2873.4691077472194,-0.33333333333333337,0.0,0.0,0.0,0.5,82.40302696287588,0.5,0.9882910032918866,0.997836259329798
25,train,2,1,1,-59.297460197513196,-918.7285108296227,0.5,0.0,0.0,0.0,-3.0,-74.4135556402955,0.5,0.9882910032918866,0.997836259329798
26,train,1,0,1,-61.15631856554487,351.2952031494266,0.0,-81.03071787862964,0.0,-0.8,0.6000000000000001,76.67920712699635,0.5,1.0192719760924145,1.004069667960554
26,train,1,2,1,183.4689556966346,569.1249403476663,0.0,-12.178633149267142,0.0,-1.6,0.30000000000000027,110.6553319919327,0.5,1.0192719760924145,1.004069667960554
27,train,2,0,1,-120.0,-237.26999233734205,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
27,train,1,2,0,60.0,-439.6433230845496,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
28,train,0,1,0,180.0,-2710.0117735307067,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
28,train,1,2,1,-300.0,306.4291766225306,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
29,validation,1,0,1,0.0,-1019.3385398675896,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
29,validation,2,1,0,-60.0,1165.9564443943664,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
30,train,0,1,0,121.99842568684717,-753.2161675077201,0.2,0.0,77.70559127009147,0.0,-1.7999999999999998,91.701972837842,0.5,1.016653547390393,1.0001353894730307
30,train,1,2,1,0.0,313.84781619895773,-0.2,0.0,-37.56875700194877,0.0,1.1999999999999997,-113.3690042566244,0.5,1.016653547390393,1.0001353894730307
31,test,2,0,1,0.0,-1142.5829669942088,0.0,0.0,0.0,0.0,-6.0,0.0,0.5,1.025500450080236,0.9995939415379522
31,test,2,1,1,-61.530027004814166,-1884.6767071180552,0.0,0.0,0.0,0.0,-4.0,0.0,0.5,1.025500450080236,0.9995939415379522
32,train,0,1,0,-178.97942908513133,-175.4361043847819,0.0,0.0,206.80653328261735,1.0,0.33333333333333326,0.0,0.5,0.994330161584063,0.999052786729054
32,train,2,1,0,298.2990484752189,684.7480176111366,0.0,0.0,61.01327046915539,0.5,0.33333333333333326,0.0,0.5,0.994330161584063,0.999052786729054
33,train,0,1,1,-180.0,-1351.5893136180957,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
33,train,0,2,1,-60.0,-1072.2513206636177,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
34,train,0,2,0,118.22622012314447,82.19799650619304,0.0,34.542058739490145,0.0,0.0,1.2000000000000002,36.80997519067269,0.5,0.9852185010262039,1.0009481113345846
34,train,2,1,1,0.0,74.26391023312502,0.0,-199.59908417930768,0.0,-0.1,0.0,-3.1756588963826857,0.5,0.9852185010262039,1.0009481113345846
35,train,0,1,0,310.2012904853809,448.23028919988786,0.0,-13.180343381220212,-22.510855289794925,0.0,0.0,30.06812097148887,0.5,1.0340043016179363,1.0017614936235477
35,train,1,2,1,-496.3220647766094,1323.1507629345804,-0.2857142857142857,35.21985874377282,-52.18844760358658,0.0,0.47619047619047605,-7.567782879041403,0.5,1.0340043016179363,1.0017614936235477
36,validation,1,0,0,-179.87819895047713,-10.4349409361718,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.9993233275026507,0.9998646288547973
36,validation,2,0,0,-239.83759860063617,-623.7484157615689,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.9993233275026507,0.9998646288547973
37,train,0,1,0,60.284973261042424,677.5952984684351,0.4,129.39372113263187,10.490965644367094,0.1,0.0,0.0,0.5,1.004749554350707,0.9966212132726022
37,train,2,1,0,-120.56994652208485,234.37835153262574,0.8,322.81524834825046,68.35402370562505,0.1,0.0,0.0,0.5,1.004749554350707,0.9966212132726022
38,train,0,1,1,188.4023837990019,-3.5367910951131654,0.0,3.438396639936059,-21.687436242362992,-0.3,0.0,-136.7836997023217,0.5,1.046679909994455,1.0046135402528926
38,train,2,0,0,-188.4023837990019,-146.21747890689485,0.0,-101.89266788653735,-74.67768692924668,0.6,0.0,101.6177453478067,0.5,1.046679909994455,1.0046135402528926
39,test,2,0,1,-235.62161719293758,-754.1004799338341,-0.9999999999999999,258.2359509950328,-22.030803190861917,-0.6000000000000001,0.5333333333333332,0.0,0.5,0.9817567383039065,1.0021684325960005
39,test,2,1,1,412.3378300876407,-771.9369944196203,0.0,233.20187778063337,18.050708451444805,0.0,-0.5333333333333334,0.0,0.5,0.9817567383039065,1.0021684325960005
40,train,2,0,1,-780.0,-5059.905008378591,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
40,train,1,2,0,420.0,1448.8026161616153,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
41,train,0,1,1,355.5921483385549,-60.43682719461715,-0.5,0.0,0.0,0.0,0.6666666666666667,-56.963691607558054,0.5,0.9877559676070969,1.0028470316013334
41,train,0,2,1,118.53071611285164,-621.6724748180335,0.5,0.0,0.0,0.0,0.33333333333333337,-159.17464495638353,0.5,0.9877559676070969,1.0028470316013334
42,test,1,0,1,0.0,1217.346481639598,0.0,0.0,-155.46186393519508,0.0,0.0,-264.21570669951666,0.5,0.9696048027148753,0.9971610509762517
42,test,2,1,0,232.70515265157007,-895.2875669641683,0.0,0.0,181.45720894394097,0.0,0.0,116.6493511938624,0.5,0.9696048027148753,0.9971610509762517
43,train,1,0,1,-120.0,217.0781240322449,0.0,-189.09259515640554,0.0,0.0,0.0,-52.02888348709345,0.5,1,1
43,train,2,1,0,300.0,740.1263475213495,0.3333333333333333,146.46822307069033,0.0,0.0,0.0,96.20658224342746,0.5,1,1
44,train,0,2,0,180.46359663778645,1460.545721712289,0.33333333333333337,-33.059351121757494,228.96837912927646,0.13333333333333333,0.8,0.0,0.5,1.0025755368765914,1.0018971215842718
44,train,1,2,0,240.61812885038194,663.8828873114193,-0.6666666666666666,83.89146423762129,-19.247780348114432,0.0,1.2000000000000002,0.0,0.5,1.0025755368765914,1.0018971215842718
45,train,1,0,0,296.48730098756596,763.9061302022097,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,0.5,0.9882910032918866,0.997836259329798
45,train,0,2,1,-652.2720621726452,-412.0601276505663,0.0,0.0,0.0,-0.16666666666666669,-1.0,0.0,0.5,0.9882910032918866,0.997836259329798
46,train,0,1,0,0.0,287.6797678155817,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
46,train,2,1,0,420.0,1029.075434548212,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
47,train,1,0,0,60.0,592.2631737226211,0.0,0.0,0.0,0.3333333333333333,0.0,20.56129671710579,0.5,1,0.9986471128909702
47,train,2,0,0,-60.0,423.2343849317192,0.0,0.0,0.0,0.0,0.0,-18.220164079329365,0.5,1,0.9986471128909702
48,train,0,2,0,364.5611859899496,1999.1771837351707,0.0,244.63432669241513,30.36094383126813,0.0,0.40000000000000013,-11.772582406866576,0.5,1.0126699610831933,0.9974310794729591
48,train,1,2,0,-60.760197664991594,-16.006646488253125,0.0,5.721793730965203,187.11031599864663,0.0,2.0,-6.528875220044775,0.5,1.0126699610831933,0.9974310794729591
49,train,2,0,1,179.46469154570931,-587.5429645501123,0.0,0.0,0.0,0.0,0.0,23.501778676558075,0.5,0.9970260641428296,0.9994586253613486
49,train,1,2,0,-179.46469154570931,904.4396854430747,0.0,0.0,0.0,0.0,0.0,47.43168982385262,0.5,0.9970260641428296,0.9994586253613486
50,train,0,2,0,-58.97721972649031,-1690.9559077834006,-0.5333333333333334,181.44844051170486,22.77410685190155,0.0,2.333333333333333,-61.966361081299986,0.5,0.9829536621081718,1.003526090106881
50,train,2,1,1,-766.703856444374,-348.01340675202925,0.8,87.21923722027009,-18.33091625315633,0.0,-1.3333333333333335,61.966361081299986,0.5,0.9829536621081718,1.003526090106881
51,train,0,2,0,-60.0,-146.09582455124428,0.0,66.33983262709694,-36.44410582786669,0.06666666666666667,0.8,0.0,0.5,1,1
51,train,2,1,1,0.0,13.177962453623877,0.0,67.35225654782533,9.857630923418341,-0.13333333333333333,-0.5333333333333334,0.0,0.5,1,1
52,train,1,0,0,540.0,-143.38647074221353,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
52,train,0,2,1,-540.0,359.2624838126112,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
53,train,1,0,0,240.0,1289.6493450658209,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
53,train,2,0,0,240.0,2493.1968304985057,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
54,train,0,1,0,179.87819895047713,-376.0457711189817,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.9993233275026507,0.9998646288547973
54,train,1,2,1,239.83759860063617,420.08717106800447,0.0,0.0,0.0,-2.0,0.0,0.0,0.5,0.9993233275026507,0.9998646288547973
55,train,1,0,0,120.0,-275.6200840032361,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
55,train,0,2,1,-240.0,36.014388594287084,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
56,train,1,0,0,60.0,641.4879581698183,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
56,train,0,2,1,-120.0,-948.3797690924766,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
57,train,1,0,1,-173.63331470111393,-228.06237119000292,0.0,0.0,-14.411668690017656,0.0,-0.19999999999999996,-199.09545455277205,0.5,0.9646295261172996,0.999188047959379
57,train,1,2,1,0.0,-272.3099833438161,0.0,0.0,-123.18063850362404,0.0,-0.6000000000000001,-85.37597366803398,0.5,0.9646295261172996,0.999188047959379
58,train,2,0,1,-480.0,-656.27663748342,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
58,train,1,2,0,540.0,202.23940362968642,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
59,train,0,1,1,-118.56281390794126,-1034.131743779082,0.0,0.0,89.53203240578071,0.0,-0.5,-32.787328992731254,0.5,0.9880234492328439,1.0088385514204294
59,train,2,0,0,-118.56281390794126,-565.8980746270365,0.0,0.0,-138.2009269751114,0.0,2.0,-15.647485678610247,0.5,0.9880234492328439,1.0088385514204294
60,train,0,2,0,300.0,63.37292034681543,0.0,0.0,0.0,0.0,0.0,32.816853104596575,0.5,1,0.9986471128909702
60,train,1,2,0,60.0,566.4911330130515,0.0,0.0,0.0,0.0,0.0,29.23929467162505,0.5,1,0.9986471128909702
61,train,0,1,1,59.28943303241865,1.0445413806494912,0.0,110.50907395999508,0.0,0.0,0.0,0.0,0.5,0.9881572172069775,1.0029828065324724
61,train,0,2,1,-59.28943303241865,-104.81971610828673,-0.5,-12.800962669918817,0.0,0.0,0.0,0.0,0.5,0.9881572172069775,1.0029828065324724
62,train,0,1,1,-480.0,-173.95368212877884,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
62,train,0,2,1,-300.0,-495.7271571803817,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
63,validation,0,2,0,176.69229061858775,-380.65908095890694,0.0,0.0,0.0,0.0,0.0,174.55048435934972,0.5,0.9816238367699319,0.9986471128909702
63,validation,1,2,0,-117.79486041239183,-564.3943159619292,0.0,0.0,0.0,0.0,0.0,216.39561122655667,0.5,0.9816238367699319,0.9986471128909702
64,train,0,1,1,-60.0,-519.2962257510785,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
64,train,2,0,0,0.0,659.0657258539131,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
65,test,0,1,0,593.2154821414732,2530.794279863474,0.26666666666666666,-54.76561761942611,0.0,0.3333333333333333,0.3333333333333333,-38.35944265283044,0.5,0.9886924702357888,1.0035260901068812
65,test,2,1,0,-59.32154821414733,1531.8496420077895,0.8,-160.70633831238996,0.0,0.3333333333333333,0.3333333333333333,13.683289138115924,0.5,0.9886924702357888,1.0035260901068812
66,train,0,2,0,242.51491341669737,1259.9100176208528,0.5333333333333334,0.0,35.198848164012944,0.2,1.0,-32.045108827462464,0.5,1.0104788059029057,0.9971610509762517
66,train,1,2,0,0.0,811.6633182816922,0.26666666666666666,0.0,35.959044509468654,0.4,0.33333333333333326,-55.855735079203896,0.5,1.0104788059029057,0.9971610509762517
67,train,1,0,1,-59.353680791638524,-568.0177299513556,0.0,2.19618702282564,-72.91306042499441,0.0,0.6000000000000001,27.728142551470807,0.5,0.9892280131939755,0.9979713558551195
67,train,2,1,0,0.0,467.45271152227053,0.0,86.76021377306517,74.50200513808436,0.0,0.6000000000000001,32.624433341837076,0.5,0.9892280131939755,0.9979713558551195
68,train,1,0,0,420.0,233.66646013983063,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
68,train,2,0,0,240.0,15.835857478484286,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
69,train,0,1,1,-182.13258989552693,-1083.041208429535,0.0,0.0,-246.80650841638078,-0.3333333333333333,0.0,0.0,0.5,1.0118477216418162,0.9987823191973281
69,train,2,0,0,364.26517979105387,499.2108677746782,0.0,0.0,313.023762503728,0.0,0.0,0.0,0.5,1.0118477216418162,0.9987823191973281
70,train,0,1,0,-473.22509890206027,-687.4728953603225,0.3999999999999999,252.97843262258698,0.0,0.1,1.2000000000000002,0.0,0.5,0.9858856227126256,1.0028470316013334
70,train,1,2,1,591.5313736275754,2347.332896435213,-0.7999999999999998,184.7009218159742,0.0,-0.2,0.2999999999999998,0.0,0.5,0.9858856227126256,1.0028470316013334
71,train,0,1,1,0.0,-154.00648461981427,0.13333333333333336,136.1807698899862,2.554498049851432,0.0,0.2666666666666666,13.009500753091878,0.5,1,1
71,train,0,2,1,60.0,264.35731332563864,0.2666666666666667,521.6339677389985,20.956288152578793,0.0,0.0,13.009500753091878,0.5,1,1
72,train,1,0,0,531.0105988855273,3090.5042494389727,0.0,150.31174730824733,0.0,0.26666666666666666,0.40000000000000013,-5.183541645299316,0.5,0.9833529608991246,0.9966212132726022
72,train,0,2,1,-354.0070659236849,-751.4588159814392,-1.0,137.76168020551066,0.0,0.0,-0.8,14.884619869281186,0.5,0.9833529608991246,0.9966212132726022
73,test,0,1,1,178.01283698350144,1271.4988032596948,0.0,0.0,-116.7835218911504,0.0,0.1333333333333333,-57.258602455243796,0.5,0.9889602054638968,1.0014902927799512
73,test,0,2,1,-296.68806163916906,185.93311637801634,0.26666666666666666,0.0,98.10207404437897,0.0,0.19999999999999996,-25.309965083839653,0.5,0.9889602054638968,1.0014902927799512
74,test,1,0,1,123.44382907512475,378.6413897332243,0.0,0.0,0.0,0.0,0.0,-76.05832852876297,0.5,1.0286985756260396,1.0017614936235477
74,test,1,2,1,-61.72191453756238,-1377.7067919180324,-0.3333333333333333,0.0,0.0,0.0,0.0,-71.56209960285598,0.5,1.0286985756260396,1.0017614936235477
75,test,0,1,0,120.0,196.82730189959238,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
75,test,1,2,1,0.0,229.0023150208026,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
76,test,1,0,0,60.0,261.05065770127385,0.0,-7.8348492875433635,2.4908815712772565,0.0,0.0,-55.161358355948266,0.5,1,1
76,test,0,2,1,60.0,-1834.9401810695545,0.0,-116.35786760614735,-39.2981604713109,0.0,0.0,17.38003127376396,0.5,1,1
77,train,0,1,0,300.0,-296.3500340388382,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
77,train,1,2,1,0.0,1260.7730112152894,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
78,test,0,1,0,0.0,114.05823630308554,-0.33333333333333326,0.0,0.0,0.0,0.0,381.7848914606696,0.5,1,1.001625884022936
78,test,1,2,1,120.0,1188.2502974419008,0.6666666666666666,0.0,0.0,0.0,0.0,-326.46112800378745,0.5,1,1.001625884022936
79,train,1,0,1,62.834811773185734,693.9445617113253,0.0,175.0866896466007,-31.650637022125263,-0.6666666666666666,0.1333333333333333,-12.900815864624008,0.5,1.0472468628864289,1.004069667960554
79,train,2,1,0,0.0,-53.440758936606905,0.0,177.27470870416693,21.93430438378443,0.3333333333333333,0.4,-40.65962993946994,0.5,1.0472468628864289,1.004069667960554
80,train,0,1,0,180.8304372455207,-686.1071454624581,0.0,-43.93666223855347,-243.9725649478664,0.13333333333333336,0.0,7.040937216680248,0.5,1.0046135402528928,1.003933745899739
80,train,1,2,1,-663.0449365669093,-703.6271142581802,0.0,32.866556583243295,116.30132664531033,0.06666666666666667,0.0,-72.69372689377896,0.5,1.0046135402528928,1.003933745899739
81,train,0,1,1,426.1282700321252,456.0270325815178,-0.14285714285714285,-118.40003094708538,-81.64833014408188,-0.5714285714285714,-0.38095238095238093,9.231717105459973,0.5,1.0145911191241077,0.9977011810926478
81,train,2,0,0,-121.75093429489293,-170.03405277910193,-0.2857142857142857,28.775879496683615,-0.8209258989035888,0.0,0.7619047619047619,3.4666628370324126,0.5,1.0145911191241077,0.9977011810926478
82,train,2,0,1,-116.81027779583066,620.4522070816183,0.0,0.0,0.0,0.0,0.0,75.76220475527232,0.5,0.9734189816319222,1.0006771306930664
82,train,2,1,1,0.0,699.2801810034526,0.0,0.0,0.0,-0.3333333333333333,0.0,51.893408993039806,0.5,0.9734189816319222,1.0006771306930664
83,validation,1,0,0,119.62693146992757,230.2815178314623,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.9968910955827297,0.9994586253613486
83,validation,0,2,1,-119.62693146992757,-1224.4209865716698,0.0,0.0,0.0,0.0,-3.0,0.0,0.5,0.9968910955827297,0.9994586253613486
84,validation,0,1,1,-60.0,48.35528862281808,-0.09999999999999998,-616.5839314383278,0.0,0.0,-0.3999999999999999,0.0,0.5,1,1
84,validation,0,2,1,-660.0,-3185.501894422213,0.20000000000000004,-1028.0816565934952,0.0,-1.2,-1.0,0.0,0.5,1,1
85,train,2,0,1,-59.21723742801377,-164.04706401738437,-0.23809523809523808,5.133343259147345,14.532646334814173,-0.5714285714285714,0.0,-47.25349328044683,0.5,0.9869539571335628,0.9974310794729591
85,train,2,1,1,0.0,0.0,0.0,-4.8231402171420115,-27.460989111886423,0.0,0.047619047619047616,-27.475226928270242,0.5,0.9869539571335628,0.9974310794729591
86,train,1,0,0,-117.97040924237979,-29.25897640525033,0.06666666666666667,11.424653325813722,0.0,0.4,0.33333333333333326,69.11024759539815,0.5,0.9830867436864982,1.0002707972763707
86,train,2,0,0,0.0,859.1467558810282,-0.06666666666666667,405.27513669971825,0.0,0.4,1.3333333333333333,72.15526032934332,0.5,0.9830867436864982,1.0002707972763707
87,train,1,0,0,119.0614426768602,685.3557041888979,1.9999999999999998,0.0,0.0,0.3333333333333333,0.0,0.0,0.5,0.992178688973835,1.0042056084237854
87,train,0,2,1,-476.2457707074408,98.0585597008933,0.0,0.0,0.0,-1.6666666666666665,0.0,0.0,0.5,0.992178688973835,1.0042056084237854
88,validation,1,0,0,-534.1831271247468,-307.4736563221151,0.6000000000000001,-64.5931049672917,-102.86160967378318,1.0,0.0,40.42055752991853,0.5,0.9892280131939755,1.0035260901068812
88,validation,0,2,1,830.9515310829394,792.548998866389,0.0,7.307630968773168,148.5595802226409,-0.6666666666666667,0.0,-43.00569941551808,0.5,0.9892280131939755,1.0035260901068812
89,validation,1,0,0,119.06144267686021,-2162.424578610684,0.0,132.1096377234204,0.0,0.0,3.333333333333333,0.0,0.5,0.9921786889738351,0.9982416037801811
