search_id,split,a,b,y,time_diff,distance_diff,intersection_weighted_diff,merge_weighted_diff,narrow_weighted_diff,turn_weighted_diff,consecutive_weighted_diff,child_100m_weighted_diff,sample_weight,m_time,m_distance
15,validation,0,1,1,60.0,236.06172523078476,0.0,0.0,0.0,0.0,0.0,1.079626018059173,0.5,1.8445454045066674,0.9345281586571557
15,validation,2,0,0,0.0,-68.99209358059488,0.0,0.0,0.0,0.3333333333333333,0.0,301.60307839990156,0.5,1.8445454045066674,0.9345281586571557
16,validation,1,0,0,60.0,637.4816305481481,0.0,134.7003533146853,0.0,0.16666666666666666,0.0,30.08031264757323,0.5,0.7972669659487419,1.1582183747544557
16,validation,2,0,0,60.0,1111.0914091399413,0.0,-56.90077039637475,0.0,0.0,0.0,202.59253305390115,0.5,0.7972669659487419,1.1582183747544557
17,validation,0,1,1,120.0,-111.12279428480315,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
17,validation,2,0,0,180.0,859.1958195589864,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
18,train,0,2,0,-360.0,-1555.495273710399,0.047619047619047616,377.82679590103953,34.93613026979715,-0.09523809523809523,0.0,27.481359486915963,0.5,1.0,1.0
18,train,2,1,1,60.0,218.6376993903923,-0.047619047619047616,-336.0157547607191,-66.65395425699093,-0.19047619047619047,0.0,-49.4141490848916,0.5,1.0,1.0
19,train,1,0,0,420.0,1289.9525350060667,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.81545359316593,1.374006109437637
19,train,0,2,1,-120.0,-772.7238544526435,0.0,0.0,0.0,-1.0,0.0,0.0,0.5,1.81545359316593,1.374006109437637
20,train,0,2,0,540.0,1444.081653319994,0.0,486.0468136034599,222.50368342930284,0.0,0.40000000000000013,-9.633681455402908,0.5,1.5998176895102258,1.9255905379353908
20,train,2,1,1,-300.0,-1537.0244046330718,0.0,394.62121564673714,-166.92981606970807,0.0,-1.0,24.470876471385797,0.5,1.5998176895102258,1.9255905379353908
21,train,0,1,1,-60.0,180.9447750146444,0.0,1.7055119273934949,170.64084473735682,0.3,0.0,-55.77245278512875,0.5,0.9976120375063641,0.8941597837008736
21,train,2,0,0,0.0,-180.9447750146444,0.0,-8.219901750534632,79.0492940414706,-0.3,0.0,3.3095679164211758,0.5,0.9976120375063641,0.8941597837008736
22,train,2,0,1,-180.0,-317.2683332818651,0.06666666666666667,-327.6784741860765,-56.02622697392158,0.0,-1.3333333333333333,0.0,0.5,1.1681736940556542,0.5165151930612593
22,train,2,1,1,-240.0,-1216.113885531594,-0.13333333333333336,-201.82591884331435,125.09918824201284,-0.13333333333333333,-0.8,0.0,0.5,1.1681736940556542,0.5165151930612593
23,train,0,2,0,-240.0,-800.4401209262469,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
23,train,2,1,1,300.0,635.8637460297091,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
24,train,1,0,0,-420.0,-1176.388375313768,0.0,1.0915604205003433,31.225330666477575,-0.13333333333333333,1.0,-11.566102661889037,0.5,1.0,1.0
24,train,2,0,0,60.0,4.128814879431047,0.0,-255.17955602047826,60.27259503994004,0.0,1.2000000000000002,-15.192171552108913,0.5,1.0,1.0
25,train,0,2,0,240.0,2879.700031824059,-0.33333333333333337,0.0,0.0,0.0,0.5,82.40302696287588,0.5,1.946645704666277,0.8696302668124587
25,train,2,1,1,-60.0,-920.7207116793807,0.5,0.0,0.0,0.0,-3.0,-74.4135556402955,0.5,1.946645704666277,0.8696302668124587
26,train,1,0,1,-60.0,349.87134295468786,0.0,-81.03071787862964,0.0,-0.8,0.6000000000000001,76.67920712699635,0.5,1.664605701963876,1.1216717153358062
26,train,1,2,1,180.0,566.818178566893,0.0,-12.178633149267142,0.0,-1.6,0.30000000000000027,110.6553319919327,0.5,1.664605701963876,1.1216717153358062
27,train,2,0,1,-120.0,-237.26999233734205,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
27,train,1,2,0,60.0,-439.6433230845496,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
28,train,0,1,0,180.0,-2710.0117735307067,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
28,train,1,2,1,-300.0,306.4291766225306,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
29,validation,1,0,1,0.0,-1019.3385398675896,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
29,validation,2,1,0,-60.0,1165.9564443943664,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
30,train,0,1,0,120.0,-753.1142037725394,0.2,0.0,77.70559127009147,0.0,-1.7999999999999998,91.701972837842,0.5,1.1410817101873698,0.7661809656938487
30,train,1,2,1,0.0,313.8053302606595,-0.2,0.0,-37.56875700194877,0.0,1.1999999999999997,-113.3690042566244,0.5,1.1410817101873698,0.7661809656938487
31,test,2,0,1,0.0,-1143.0471109461278,0.0,0.0,0.0,0.0,-6.0,0.0,0.5,0.6140125169256443,0.5254373097182158
31,test,2,1,1,-60.0,-1885.4423069214836,0.0,0.0,0.0,0.0,-4.0,0.0,0.5,0.6140125169256443,0.5254373097182158
32,train,0,1,0,-180.0,-175.60243734384449,0.0,0.0,206.80653328261735,1.0,0.33333333333333326,0.0,0.5,1.1940938230588676,0.8630790589895321
32,train,2,1,0,300.0,685.397234967968,0.0,0.0,61.01327046915539,0.5,0.33333333333333326,0.0,0.5,1.1940938230588676,0.8630790589895321
33,train,0,1,1,-180.0,-1351.5893136180957,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
33,train,0,2,1,-60.0,-1072.2513206636177,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
34,train,0,2,0,120.0,82.12013747305718,0.0,34.542058739490145,0.0,0.0,1.2000000000000002,36.80997519067269,0.5,1.775662147838409,1.0536634173754844
34,train,2,1,1,0.0,74.19356647179984,0.0,-199.59908417930768,0.0,-0.1,0.0,-3.1756588963826857,0.5,1.775662147838409,1.0536634173754844
35,train,0,1,0,300.0,447.4421227537505,0.0,-13.180343381220212,-22.510855289794925,0.0,0.0,30.06812097148887,0.5,0.6623870596306899,0.5280489978083845
35,train,1,2,1,-480.0,1320.8241396347858,-0.2857142857142857,35.21985874377282,-52.18844760358658,0.0,0.47619047619047605,-7.567782879041403,0.5,0.6623870596306899,0.5280489978083845
36,validation,1,0,0,-180.0,-10.436353717326256,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.793673870776366,0.949025108849777
36,validation,2,0,0,-240.0,-623.8328647308826,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.793673870776366,0.949025108849777
37,train,0,1,0,60.0,679.8925102581525,0.4,129.39372113263187,10.490965644367094,0.1,0.0,0.0,0.5,0.9569420647557584,0.7769707242414912
37,train,2,1,0,-120.0,235.17295077735525,0.8,322.81524834825046,68.35402370562505,0.1,0.0,0.0,0.5,0.9569420647557584,0.7769707242414912
38,train,0,1,1,180.0,-3.5205489010459132,0.0,3.438396639936059,-21.687436242362992,-0.3,0.0,-136.7836997023217,0.5,1.719126324215522,1.3679512674584733
38,train,2,0,0,-180.0,-145.54599659296582,0.0,-101.89266788653735,-74.67768692924668,0.6,0.0,101.6177453478067,0.5,1.719126324215522,1.3679512674584733
39,test,2,0,1,-240.0,-752.4688020559825,-0.9999999999999999,258.2359509950328,-22.030803190861917,-0.6000000000000001,0.5333333333333332,0.0,0.5,0.6058030292051344,1.1418025179987294
39,test,2,1,1,420.0,-770.2667229499611,0.0,233.20187778063337,18.050708451444805,0.0,-0.5333333333333334,0.0,0.5,0.6058030292051344,1.1418025179987294
40,train,2,0,1,-780.0,-5059.905008378591,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
40,train,1,2,0,420.0,1448.8026161616153,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
41,train,0,1,1,360.0,-60.26525012305456,-0.5,0.0,0.0,0.0,0.6666666666666667,-56.963691607558054,0.5,0.7040307014338191,0.5302717341032467
41,train,0,2,1,120.0,-619.9075783525577,0.5,0.0,0.0,0.0,0.33333333333333337,-159.17464495638353,0.5,0.7040307014338191,0.5302717341032467
42,test,1,0,1,0.0,1220.812305542598,0.0,0.0,-155.46186393519508,0.0,0.0,-264.21570669951666,0.5,0.9657087017099937,0.6968419491173629
42,test,2,1,0,240.0,-897.8364789595962,0.0,0.0,181.45720894394097,0.0,0.0,116.6493511938624,0.5,0.9657087017099937,0.6968419491173629
43,train,1,0,1,-120.0,217.0781240322449,0.0,-189.09259515640554,0.0,0.0,0.0,-52.02888348709345,0.5,1.0,1.0
43,train,2,1,0,300.0,740.1263475213495,0.3333333333333333,146.46822307069033,0.0,0.0,0.0,96.20658224342746,0.5,1.0,1.0
44,train,0,2,0,180.0,1457.7801355520105,0.33333333333333337,-33.059351121757494,228.96837912927646,0.13333333333333333,0.8,0.0,0.5,1.0380990502244796,1.7675487969410857
44,train,1,2,0,240.0,662.6258055933326,-0.6666666666666666,83.89146423762129,-19.247780348114432,0.0,1.2000000000000002,0.0,0.5,1.0380990502244796,1.7675487969410857
45,train,1,0,0,300.0,765.5626091552249,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,0.5,1.8325491519593677,0.5965237821603625
45,train,0,2,1,-660.0,-412.95365226287595,0.0,0.0,0.0,-0.16666666666666669,-1.0,0.0,0.5,1.8325491519593677,0.5965237821603625
46,train,0,1,0,0.0,287.6797678155817,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
46,train,2,1,0,420.0,1029.075434548212,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
47,train,1,0,0,60.0,593.0655244254262,0.0,0.0,0.0,0.3333333333333333,0.0,20.56129671710579,0.5,1.578301347461684,0.791383412830123
47,train,2,0,0,-60.0,423.80774897201036,0.0,0.0,0.0,0.0,0.0,-18.220164079329365,0.5,1.578301347461684,0.791383412830123
48,train,0,2,0,360.0,2004.3261382947207,0.0,244.63432669241513,30.36094383126813,0.0,0.40000000000000013,-11.772582406866576,0.5,1.8204844803094453,1.3126333741519114
48,train,1,2,0,-60.0,-16.04787219655418,0.0,5.721793730965203,187.11031599864663,0.0,2.0,-6.528875220044775,0.5,1.8204844803094453,1.3126333741519114
49,train,2,0,1,180.0,-587.8612177044242,0.0,0.0,0.0,0.0,0.0,23.501778676558075,0.5,0.5928469585324411,0.622852356072741
49,train,1,2,0,-180.0,904.9295913736096,0.0,0.0,0.0,0.0,0.0,47.43168982385262,0.5,0.5928469585324411,0.622852356072741
50,train,0,2,0,-60.0,-1685.014395194553,-0.5333333333333334,181.44844051170486,22.77410685190155,0.0,2.333333333333333,-61.966361081299986,0.5,1.0112468543309974,0.559389658355422
50,train,2,1,1,-780.0,-346.7905918768529,0.8,87.21923722027009,-18.33091625315633,0.0,-1.3333333333333335,61.966361081299986,0.5,1.0112468543309974,0.559389658355422
51,train,0,2,0,-60.0,-146.09582455124428,0.0,66.33983262709694,-36.44410582786669,0.06666666666666667,0.8,0.0,0.5,1.0,1.0
51,train,2,1,1,0.0,13.177962453623877,0.0,67.35225654782533,9.857630923418341,-0.13333333333333333,-0.5333333333333334,0.0,0.5,1.0,1.0
52,train,1,0,0,540.0,-143.38647074221353,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
52,train,0,2,1,-540.0,359.2624838126112,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
53,train,1,0,0,240.0,1289.6493450658209,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
53,train,2,0,0,240.0,2493.1968304985057,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
54,train,0,1,0,180.0,-376.0966837577689,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.717033855133541,1.6706053212630099
54,train,1,2,1,240.0,420.1440464487223,0.0,0.0,0.0,-2.0,0.0,0.0,0.5,0.717033855133541,1.6706053212630099
55,train,1,0,0,120.0,-275.6200840032361,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
55,train,0,2,1,-240.0,36.014388594287084,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
56,train,1,0,0,60.0,641.4879581698183,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
56,train,0,2,1,-120.0,-948.3797690924766,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
57,train,1,0,1,-180.0,-228.2476973736525,0.0,0.0,-14.411668690017656,0.0,-0.19999999999999996,-199.09545455277205,0.5,0.7882357223777869,0.5621850434411743
57,train,1,2,1,0.0,-272.5312656611027,0.0,0.0,-123.18063850362404,0.0,-0.6000000000000001,-85.37597366803398,0.5,0.7882357223777869,0.5621850434411743
58,train,2,0,1,-480.0,-656.27663748342,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
58,train,1,2,0,540.0,202.23940362968642,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
59,train,0,1,1,-120.0,-1025.071595770245,0.0,0.0,89.53203240578071,0.0,-0.5,-32.787328992731254,0.5,0.528220837546816,0.8935012329586148
59,train,2,0,0,-120.0,-560.9401760373457,0.0,0.0,-138.2009269751114,0.0,2.0,-15.647485678610247,0.5,0.528220837546816,0.8935012329586148
60,train,0,2,0,300.0,63.458772902630244,0.0,0.0,0.0,0.0,0.0,32.816853104596575,0.5,0.8212056372233929,0.7917392577353676
60,train,1,2,0,60.0,567.2585698196472,0.0,0.0,0.0,0.0,0.0,29.23929467162505,0.5,0.8212056372233929,0.7917392577353676
61,train,0,1,1,60.0,1.0414349815832793,0.0,110.50907395999508,0.0,0.0,0.0,0.0,0.5,1.2608721093346584,0.9735781952427998
61,train,0,2,1,-60.0,-104.50798899601386,-0.5,-12.800962669918817,0.0,0.0,0.0,0.0,0.5,1.2608721093346584,0.9735781952427998
62,train,0,1,1,-480.0,-173.95368212877884,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
62,train,0,2,1,-300.0,-495.7271571803817,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
63,validation,0,2,0,180.0,-381.1747673879936,0.0,0.0,0.0,0.0,0.0,174.55048435934972,0.5,1.418912069883738,1.0624430131471454
63,validation,1,2,0,-120.0,-565.1589121687557,0.0,0.0,0.0,0.0,0.0,216.39561122655667,0.5,1.418912069883738,1.0624430131471454
64,train,0,1,1,-60.0,-519.2962257510785,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
64,train,2,0,0,0.0,659.0657258539131,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
65,test,0,1,0,600.0,2521.901826781534,0.26666666666666666,-54.76561761942611,0.0,0.3333333333333333,0.3333333333333333,-38.35944265283044,0.5,1.661077848524297,1.556058199338036
65,test,2,1,0,-60.0,1526.4671811817457,0.8,-160.70633831238996,0.0,0.3333333333333333,0.3333333333333333,13.683289138115924,0.5,1.661077848524297,1.556058199338036
66,train,0,2,0,240.0,1263.497021255856,0.5333333333333334,0.0,35.198848164012944,0.2,1.0,-32.045108827462464,0.5,1.9859465680466195,0.5540351909278547
66,train,1,2,0,0.0,813.9741493984834,0.26666666666666666,0.0,35.959044509468654,0.4,0.33333333333333326,-55.855735079203896,0.5,1.9859465680466195,0.5540351909278547
67,train,1,0,1,-60.0,-569.1723781637452,0.0,2.19618702282564,-72.91306042499441,0.0,0.6000000000000001,27.728142551470807,0.5,1.004663596769709,1.3490356801572638
67,train,2,1,0,0.0,468.40293439257084,0.0,86.76021377306517,74.50200513808436,0.0,0.6000000000000001,32.624433341837076,0.5,1.004663596769709,1.3490356801572638
68,train,1,0,0,420.0,233.66646013983063,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
68,train,2,0,0,240.0,15.835857478484286,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
69,train,0,1,1,-180.0,-1084.3616147509715,0.0,0.0,-246.80650841638078,-0.3333333333333333,0.0,0.0,0.5,1.509254192460024,1.3939075585131078
69,train,2,0,0,360.0,499.8194883704682,0.0,0.0,313.023762503728,0.0,0.0,0.0,0.5,1.509254192460024,1.3939075585131078
70,train,0,1,0,-480.0,-685.521194855186,0.3999999999999999,252.97843262258698,0.0,0.1,1.2000000000000002,0.0,0.5,0.8255174394518355,1.4631551650067418
70,train,1,2,1,600.0,2340.6689380004664,-0.7999999999999998,184.7009218159742,0.0,-0.2,0.2999999999999998,0.0,0.5,0.8255174394518355,1.4631551650067418
71,train,0,1,1,0.0,-154.00648461981427,0.13333333333333336,136.1807698899862,2.554498049851432,0.0,0.2666666666666666,13.009500753091878,0.5,1.0,1.0
71,train,0,2,1,60.0,264.35731332563864,0.2666666666666667,521.6339677389985,20.956288152578793,0.0,0.0,13.009500753091878,0.5,1.0,1.0
72,train,1,0,0,540.0,3100.981805605655,0.0,150.31174730824733,0.0,0.26666666666666666,0.40000000000000013,-5.183541645299316,0.5,1.0686960278675603,1.3916287067807274
72,train,0,2,1,-360.0,-754.0064429432282,-1.0,137.76168020551066,0.0,0.0,-0.8,14.884619869281186,0.5,1.0686960278675603,1.3916287067807274
73,test,0,1,1,180.0,1269.6067175351745,0.0,0.0,-116.7835218911504,0.0,0.1333333333333333,-57.258602455243796,0.5,1.5108455198175634,0.6508802323302366
73,test,0,2,1,-300.0,185.65643393497157,0.26666666666666666,0.0,98.10207404437897,0.0,0.19999999999999996,-25.309965083839653,0.5,1.5108455198175634,0.6508802323302366
74,test,1,0,1,120.0,377.97558814485046,0.0,0.0,0.0,0.0,0.0,-76.05832852876297,0.5,1.3705762023980372,0.8578831376406285
74,test,1,2,1,-60.0,-1375.284237503105,-0.3333333333333333,0.0,0.0,0.0,0.0,-71.56209960285598,0.5,1.3705762023980372,0.8578831376406285
75,test,0,1,0,120.0,196.82730189959238,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
75,test,1,2,1,0.0,229.0023150208026,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
76,test,1,0,0,60.0,261.05065770127385,0.0,-7.8348492875433635,2.4908815712772565,0.0,0.0,-55.161358355948266,0.5,1.0,1.0
76,test,0,2,1,60.0,-1834.9401810695545,0.0,-116.35786760614735,-39.2981604713109,0.0,0.0,17.38003127376396,0.5,1.0,1.0
77,train,0,1,0,300.0,-296.3500340388382,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
77,train,1,2,1,0.0,1260.7730112152894,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
78,test,0,1,0,0.0,113.87309186238417,-0.33333333333333326,0.0,0.0,0.0,0.0,381.7848914606696,0.5,0.5955266892087085,1.624400285733468
78,test,1,2,1,120.0,1186.3214763075066,0.6666666666666666,0.0,0.0,0.0,0.0,-326.46112800378745,0.5,0.5955266892087085,1.624400285733468
79,train,1,0,1,60.0,691.1318844247644,0.0,175.0866896466007,-31.650637022125263,-0.6666666666666666,0.1333333333333333,-12.900815864624008,0.5,1.397601857166455,1.4247225887624162
79,train,2,1,0,0.0,-53.22415430112005,0.0,177.27470870416693,21.93430438378443,0.3333333333333333,0.4,-40.65962993946994,0.5,1.397601857166455,1.4247225887624162
80,train,0,1,0,180.0,-683.4187497577936,0.0,-43.93666223855347,-243.9725649478664,0.13333333333333336,0.0,7.040937216680248,0.5,1.0468725270364942,1.0093638704283616
80,train,1,2,1,-660.0,-700.8700694960503,0.0,32.866556583243295,116.30132664531033,0.06666666666666667,0.0,-72.69372689377896,0.5,1.0468725270364942,1.0093638704283616
81,train,0,1,1,420.0,457.0777716050138,-0.14285714285714285,-118.40003094708538,-81.64833014408188,-0.5714285714285714,-0.38095238095238093,9.231717105459973,0.5,1.3407564484561771,0.6418056112761202
81,train,2,0,0,-120.0,-170.42583090147946,-0.2857142857142857,28.775879496683615,-0.8209258989035888,0.0,0.7619047619047619,3.4666628370324126,0.5,1.3407564484561771,0.6418056112761202
82,train,2,0,1,-120.0,620.0323641371665,0.0,0.0,0.0,0.0,0.0,75.76220475527232,0.5,1.6195541595996044,0.5080215860445519
82,train,2,1,1,0.0,698.8069973370261,0.0,0.0,0.0,-0.3333333333333333,0.0,51.893408993039806,0.5,1.6195541595996044,0.5080215860445519
83,validation,1,0,0,120.0,230.40625393392884,0.0,0.0,0.0,0.0,3.0,0.0,0.5,1.888956564304458,1.2443198802217592
83,validation,0,2,1,-120.0,-1225.0842160964767,0.0,0.0,0.0,0.0,-3.0,0.0,0.5,1.888956564304458,1.2443198802217592
84,validation,0,1,1,-60.0,48.35528862281808,-0.09999999999999998,-616.5839314383278,0.0,0.0,-0.3999999999999999,0.0,0.5,1.0,1.0
84,validation,0,2,1,-660.0,-3185.501894422213,0.20000000000000004,-1028.0816565934952,0.0,-1.2,-1.0,0.0,0.5,1.0,1.0
85,train,2,0,1,-60.0,-164.4695732802577,-0.23809523809523808,5.133343259147345,14.532646334814173,-0.5714285714285714,0.0,-47.25349328044683,0.5,1.5785196308509415,0.6040926759390846
85,train,2,1,1,0.0,0.0,0.0,-4.8231402171420115,-27.460989111886423,0.0,0.047619047619047616,-27.475226928270242,0.5,1.5785196308509415,0.6040926759390846
86,train,1,0,0,-120.0,-29.251055299144355,0.06666666666666667,11.424653325813722,0.0,0.4,0.33333333333333326,69.11024759539815,0.5,1.1855725270395405,0.7226494450385053
86,train,2,0,0,0.0,858.9141642647091,-0.06666666666666667,405.27513669971825,0.0,0.4,1.3333333333333333,72.15526032934332,0.5,1.1855725270395405,0.7226494450385053
87,train,1,0,0,120.0,682.4854376830672,1.9999999999999998,0.0,0.0,0.3333333333333333,0.0,0.0,0.5,1.0631616826741643,0.8584410856797304
87,train,0,2,1,-480.0,97.64789090832437,0.0,0.0,0.0,-1.6666666666666665,0.0,0.0,0.5,1.0631616826741643,0.8584410856797304
88,validation,1,0,0,-540.0,-306.3932859875795,0.6000000000000001,-64.5931049672917,-102.86160967378318,1.0,0.0,40.42055752991853,0.5,0.5972129371190436,0.580728007563668
88,validation,0,2,1,840.0,789.7642190667689,0.0,7.307630968773168,148.5595802226409,-0.6666666666666667,0.0,-43.00569941551808,0.5,0.5972129371190436,0.580728007563668
89,validation,1,0,0,120.0,-2166.23367571731,0.0,132.1096377234204,0.0,0.0,3.333333333333333,0.0,0.5,1.4616608294328113,0.7222739839751215
89,validation,0,2,1,-240.0,574.1050487597422,0.0,-712.8028081864675,0.0,0.0,-2.666666666666667,0.0,0.5,1.4616608294328113,0.7222739839751215
90,test,1,0,0,0.0,144.25995600447732,0.0,0.0,113.12963081643026,0.0,0.0,190.8444434895975,0.5,0.9813630147773046,1.8547897902758292
