search_id,split,a,b,y,time_diff,distance_diff,intersection_weighted_diff,merge_weighted_diff,narrow_weighted_diff,turn_weighted_diff,consecutive_weighted_diff,child_100m_weighted_diff,sample_weight,m_time,m_distance
14,train,1,2,1,-154.6647601117087,104.40762347727333,0.0,-78.80918932702568,0.0,0.3333333333333333,0.0,-174.14792428202037,0.5,0.6444365004654529,1.4683157317419808
15,validation,0,1,1,110.67272427040004,220.6063294093567,0.0,0.0,0.0,0.0,0.0,1.079626018059173,0.5,1.8445454045066674,0.9345281586571557
15,validation,2,0,0,0.0,-64.47505417577551,0.0,0.0,0.0,0.3333333333333333,0.0,301.60307839990156,0.5,1.8445454045066674,0.9345281586571557
16,validation,1,0,0,47.836017956924515,738.3429380692965,0.0,134.7003533146853,0.0,0.16666666666666666,0.0,30.08031264757323,0.5,0.7972669659487419,1.1582183747544557
16,validation,2,0,0,47.836017956924515,1286.8864860977008,0.0,-56.90077039637475,0.0,0.0,0.0,202.59253305390115,0.5,0.7972669659487419,1.1582183747544557
17,validation,0,1,1,120.0,-111.12279428480315,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
17,validation,2,0,0,180.0,859.1958195589864,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
18,train,0,2,0,-360.0,-1555.495273710399,0.047619047619047616,377.82679590103953,34.93613026979715,-0.09523809523809523,0.0,27.481359486915963,0.5,1.0,1.0
18,train,2,1,1,60.0,218.6376993903923,-0.047619047619047616,-336.0157547607191,-66.65395425699093,-0.19047619047619047,0.0,-49.4141490848916,0.5,1.0,1.0
19,train,1,0,0,762.4905091296905,1772.402663982903,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.81545359316593,1.374006109437637
19,train,0,2,1,-217.8544311799116,-1061.7272969261317,0.0,0.0,0.0,-1.0,0.0,0.0,0.5,1.81545359316593,1.374006109437637
20,train,0,2,0,863.901552335522,2780.709967639076,0.0,486.0468136034599,222.50368342930284,0.0,0.40000000000000013,-9.633681455402908,0.5,1.5998176895102258,1.9255905379353908
20,train,2,1,1,-479.94530685306773,-2959.6796501372205,0.0,394.62121564673714,-166.92981606970807,0.0,-1.0,24.470876471385797,0.5,1.5998176895102258,1.9255905379353908
21,train,0,1,1,-59.85672225038184,161.79354088889767,0.0,1.7055119273934949,170.64084473735682,0.3,0.0,-55.77245278512875,0.5,0.9976120375063641,0.8941597837008736
21,train,2,0,0,0.0,-161.79354088889767,0.0,-8.219901750534632,79.0492940414706,-0.3,0.0,3.3095679164211758,0.5,0.9976120375063641,0.8941597837008736
22,train,2,0,1,-210.27126493001776,-163.8739144173065,0.06666666666666667,-327.6784741860765,-56.02622697392158,0.0,-1.3333333333333333,0.0,0.5,1.1681736940556542,0.5165151930612593
22,train,2,1,1,-280.361686573357,-628.1412983698294,-0.13333333333333336,-201.82591884331435,125.09918824201284,-0.13333333333333333,-0.8,0.0,0.5,1.1681736940556542,0.5165151930612593
23,train,0,2,0,-240.0,-800.4401209262469,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
23,train,2,1,1,300.0,635.8637460297091,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
24,train,1,0,0,-420.0,-1176.388375313768,0.0,1.0915604205003433,31.225330666477575,-0.13333333333333333,1.0,-11.566102661889037,0.5,1.0,1.0
24,train,2,0,0,60.0,4.128814879431047,0.0,-255.17955602047826,60.27259503994004,0.0,1.2000000000000002,-15.192171552108913,0.5,1.0,1.0
25,train,0,2,0,467.1949691199065,2504.2743070150023,-0.33333333333333337,0.0,0.0,0.0,0.5,82.40302696287588,0.5,1.946645704666277,0.8696302668124587
25,train,2,1,1,-116.79874227997662,-800.6865981574966,0.5,0.0,0.0,0.0,-3.0,-74.4135556402955,0.5,1.946645704666277,0.8696302668124587
26,train,1,0,1,-99.87634211783256,392.4407893988269,0.0,-81.03071787862964,0.0,-0.8,0.6000000000000001,76.67920712699635,0.5,1.664605701963876,1.1216717153358062
26,train,1,2,1,299.6290263534977,635.7839186366442,0.0,-12.178633149267142,0.0,-1.6,0.30000000000000027,110.6553319919327,0.5,1.664605701963876,1.1216717153358062
27,train,2,0,1,-120.0,-237.26999233734205,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
27,train,1,2,0,60.0,-439.6433230845496,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
28,train,0,1,0,180.0,-2710.0117735307067,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
28,train,1,2,1,-300.0,306.4291766225306,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
29,validation,1,0,1,0.0,-1019.3385398675896,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
29,validation,2,1,0,-60.0,1165.9564443943664,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
30,train,0,1,0,136.9298052224844,-577.0217679241982,0.2,0.0,77.70559127009147,0.0,-1.7999999999999998,91.701972837842,0.5,1.1410817101873698,0.7661809656938487
30,train,1,2,1,0.0,240.43167097898925,-0.2,0.0,-37.56875700194877,0.0,1.1999999999999997,-113.3690042566244,0.5,1.1410817101873698,0.7661809656938487
31,test,2,0,1,0.0,-600.5995988567123,0.0,0.0,0.0,0.0,-6.0,0.0,0.5,0.6140125169256443,0.5254373097182158
31,test,2,1,1,-36.84075101553866,-990.6817333777308,0.0,0.0,0.0,0.0,-4.0,0.0,0.5,0.6140125169256443,0.5254373097182158
32,train,0,1,0,-214.93688815059616,-151.55878637899357,0.0,0.0,206.80653328261735,1.0,0.33333333333333326,0.0,0.5,1.1940938230588676,0.8630790589895321
32,train,2,1,0,358.2281469176603,591.552000590181,0.0,0.0,61.01327046915539,0.5,0.33333333333333326,0.0,0.5,1.1940938230588676,0.8630790589895321
33,train,0,1,1,-180.0,-1351.5893136180957,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
33,train,0,2,1,-60.0,-1072.2513206636177,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
34,train,0,2,0,213.07945774060906,86.526984685206,0.0,34.542058739490145,0.0,0.0,1.2000000000000002,36.80997519067269,0.5,1.775662147838409,1.0536634173754844
34,train,2,1,1,0.0,78.17504679595179,0.0,-199.59908417930768,0.0,-0.1,0.0,-3.1756588963826857,0.5,1.775662147838409,1.0536634173754844
35,train,0,1,0,198.71611788920697,236.27136449737412,0.0,-13.180343381220212,-22.510855289794925,0.0,0.0,30.06812097148887,0.5,0.6623870596306899,0.5280489978083845
35,train,1,2,1,-317.94578862273113,697.4598632152704,-0.2857142857142857,35.21985874377282,-52.18844760358658,0.0,0.47619047619047605,-7.567782879041403,0.5,0.6623870596306899,0.5280489978083845
36,validation,1,0,0,-322.86129673974585,-9.904361722580324,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.793673870776366,0.949025108849777
36,validation,2,0,0,-430.4817289863278,-592.0330523552941,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.793673870776366,0.949025108849777
37,train,0,1,0,57.416523885345505,528.2565761016422,0.4,129.39372113263187,10.490965644367094,0.1,0.0,0.0,0.5,0.9569420647557584,0.7769707242414912
37,train,2,1,0,-114.83304777069101,182.72249788749028,0.8,322.81524834825046,68.35402370562505,0.1,0.0,0.0,0.5,0.9569420647557584,0.7769707242414912
38,train,0,1,1,309.4427383587939,-4.815939331335292,0.0,3.438396639936059,-21.687436242362992,-0.3,0.0,-136.7836997023217,0.5,1.719126324215522,1.3679512674584733
38,train,2,0,0,-309.4427383587939,-199.09983051285423,0.0,-101.89266788653735,-74.67768692924668,0.6,0.0,101.6177453478067,0.5,1.719126324215522,1.3679512674584733
39,test,2,0,1,-145.39272700923226,-859.1707729030082,-0.9999999999999999,258.2359509950328,-22.030803190861917,-0.6000000000000001,0.5333333333333332,0.0,0.5,0.6058030292051344,1.1418025179987294
39,test,2,1,1,254.43727226615644,-879.4924837948954,0.0,233.20187778063337,18.050708451444805,0.0,-0.5333333333333334,0.0,0.5,0.6058030292051344,1.1418025179987294
40,train,2,0,1,-780.0,-5059.905008378591,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
40,train,1,2,0,420.0,1448.8026161616153,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
41,train,0,1,1,253.45105251617485,-31.95695868891804,-0.5,0.0,0.0,0.0,0.6666666666666667,-56.963691607558054,0.5,0.7040307014338191,0.5302717341032467
41,train,0,2,1,84.48368417205829,-328.71946655675504,0.5,0.0,0.0,0.0,0.33333333333333337,-159.17464495638353,0.5,0.7040307014338191,0.5302717341032467
42,test,1,0,1,0.0,850.7132265007656,0.0,0.0,-155.46186393519508,0.0,0.0,-264.21570669951666,0.5,0.9657087017099937,0.6968419491173629
42,test,2,1,0,231.77008841039847,-625.6501219868752,0.0,0.0,181.45720894394097,0.0,0.0,116.6493511938624,0.5,0.9657087017099937,0.6968419491173629
43,train,1,0,1,-120.0,217.0781240322449,0.0,-189.09259515640554,0.0,0.0,0.0,-52.02888348709345,0.5,1.0,1.0
43,train,2,1,0,300.0,740.1263475213495,0.3333333333333333,146.46822307069033,0.0,0.0,0.0,96.20658224342746,0.5,1.0,1.0
44,train,0,2,0,186.85782904040633,2576.697524799569,0.33333333333333337,-33.059351121757494,228.96837912927646,0.13333333333333333,0.8,0.0,0.5,1.0380990502244796,1.7675487969410857
44,train,1,2,0,249.1437720538751,1171.2234454986128,-0.6666666666666666,83.89146423762129,-19.247780348114432,0.0,1.2000000000000002,0.0,0.5,1.0380990502244796,1.7675487969410857
45,train,1,0,0,549.7647455878104,456.6763030938301,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,0.5,1.8325491519593677,0.5965237821603625
45,train,0,2,1,-1209.4824402931827,-246.3366745047859,0.0,0.0,0.0,-0.16666666666666669,-1.0,0.0,0.5,1.8325491519593677,0.5965237821603625
46,train,0,1,0,0.0,287.6797678155817,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
46,train,2,1,0,420.0,1029.075434548212,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
47,train,1,0,0,94.69808084770105,469.3422187516805,0.0,0.0,0.0,0.3333333333333333,0.0,20.56129671710579,0.5,1.578301347461684,0.791383412830123
47,train,2,0,0,-94.69808084770105,335.3944227653216,0.0,0.0,0.0,0.0,0.0,-18.220164079329365,0.5,1.578301347461684,0.791383412830123
48,train,0,2,0,655.3744129114003,2630.94538181067,0.0,244.63432669241513,30.36094383126813,0.0,0.40000000000000013,-11.772582406866576,0.5,1.8204844803094453,1.3126333741519114
48,train,1,2,0,-109.22906881856672,-21.06497262932156,0.0,5.721793730965203,187.11031599864663,0.0,2.0,-6.528875220044775,0.5,1.8204844803094453,1.3126333741519114
49,train,2,0,1,106.71245253583939,-366.1507444909912,0.0,0.0,0.0,0.0,0.0,23.501778676558075,0.5,0.5928469585324411,0.622852356072741
49,train,1,2,0,-106.71245253583939,563.6375280669955,0.0,0.0,0.0,0.0,0.0,47.43168982385262,0.5,0.5928469585324411,0.622852356072741
50,train,0,2,0,-60.674811259859844,-942.579626851849,-0.5333333333333334,181.44844051170486,22.77410685190155,0.0,2.333333333333333,-61.966361081299986,0.5,1.0112468543309974,0.559389658355422
50,train,2,1,1,-788.7725463781779,-193.99107071086732,0.8,87.21923722027009,-18.33091625315633,0.0,-1.3333333333333335,61.966361081299986,0.5,1.0112468543309974,0.559389658355422
51,train,0,2,0,-60.0,-146.09582455124428,0.0,66.33983262709694,-36.44410582786669,0.06666666666666667,0.8,0.0,0.5,1.0,1.0
51,train,2,1,1,0.0,13.177962453623877,0.0,67.35225654782533,9.857630923418341,-0.13333333333333333,-0.5333333333333334,0.0,0.5,1.0,1.0
52,train,1,0,0,540.0,-143.38647074221353,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
52,train,0,2,1,-540.0,359.2624838126112,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
53,train,1,0,0,240.0,1289.6493450658209,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
53,train,2,0,0,240.0,2493.1968304985057,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
54,train,0,1,0,129.06609392403738,-628.3091211951001,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.717033855133541,1.6706053212630099
54,train,1,2,1,172.08812523204983,701.8948796942086,0.0,0.0,0.0,-2.0,0.0,0.0,0.5,0.717033855133541,1.6706053212630099
55,train,1,0,0,120.0,-275.6200840032361,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
55,train,0,2,1,-240.0,36.014388594287084,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
56,train,1,0,0,60.0,641.4879581698183,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
56,train,0,2,1,-120.0,-948.3797690924766,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
57,train,1,0,1,-141.88243002800164,-128.31744166335483,0.0,0.0,-14.411668690017656,0.0,-0.19999999999999996,-199.09545455277205,0.5,0.7882357223777869,0.5621850434411743
57,train,1,2,1,0.0,-153.21300142476522,0.0,0.0,-123.18063850362404,0.0,-0.6000000000000001,-85.37597366803398,0.5,0.7882357223777869,0.5621850434411743
58,train,2,0,1,-480.0,-656.27663748342,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
58,train,1,2,0,540.0,202.23940362968642,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
59,train,0,1,1,-63.386500505617924,-915.9027346915688,0.0,0.0,89.53203240578071,0.0,-0.5,-32.787328992731254,0.5,0.528220837546816,0.8935012329586148
59,train,2,0,0,-63.386500505617924,-501.2007389053909,0.0,0.0,-138.2009269751114,0.0,2.0,-15.647485678610247,0.5,0.528220837546816,0.8935012329586148
60,train,0,2,0,246.36169116701788,50.242801754725726,0.0,0.0,0.0,0.0,0.0,32.816853104596575,0.5,0.8212056372233929,0.7917392577353676
60,train,1,2,0,49.27233823340357,449.12087901303363,0.0,0.0,0.0,0.0,0.0,29.23929467162505,0.5,0.8212056372233929,0.7917392577353676
61,train,0,1,1,75.6523265600795,1.0139183898325674,0.0,110.50907395999508,0.0,0.0,0.0,0.0,0.5,1.2608721093346584,0.9735781952427998
61,train,0,2,1,-75.6523265600795,-101.74669931519355,-0.5,-12.800962669918817,0.0,0.0,0.0,0.0,0.5,1.2608721093346584,0.9735781952427998
62,train,0,1,1,-480.0,-173.95368212877884,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
62,train,0,2,1,-300.0,-495.7271571803817,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
63,validation,0,2,0,255.40417257907285,-404.97646839936215,0.0,0.0,0.0,0.0,0.0,174.55048435934972,0.5,1.418912069883738,1.0624430131471454
63,validation,1,2,0,-170.26944838604857,-600.4491375515357,0.0,0.0,0.0,0.0,0.0,216.39561122655667,0.5,1.418912069883738,1.0624430131471454
64,train,0,1,1,-60.0,-519.2962257510785,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
64,train,2,0,0,0.0,659.0657258539131,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
65,test,0,1,0,996.6467091145781,3924.2260154889773,0.26666666666666666,-54.76561761942611,0.0,0.3333333333333333,0.3333333333333333,-38.35944265283044,0.5,1.661077848524297,1.556058199338036
65,test,2,1,0,-99.66467091145782,2375.2717732982746,0.8,-160.70633831238996,0.0,0.3333333333333333,0.3333333333333333,13.683289138115924,0.5,1.661077848524297,1.556058199338036
66,train,0,2,0,476.6271763311887,700.0218134082638,0.5333333333333334,0.0,35.198848164012944,0.2,1.0,-32.045108827462464,0.5,1.9859465680466195,0.5540351909278547
66,train,1,2,0,0.0,450.9703232723269,0.26666666666666666,0.0,35.959044509468654,0.4,0.33333333333333326,-55.855735079203896,0.5,1.9859465680466195,0.5540351909278547
67,train,1,0,1,-60.27981580618254,-767.8338463028554,0.0,2.19618702282564,-72.91306042499441,0.0,0.6000000000000001,27.728142551470807,0.5,1.004663596769709,1.3490356801572638
67,train,2,1,0,0.0,631.89227118594,0.0,86.76021377306517,74.50200513808436,0.0,0.6000000000000001,32.624433341837076,0.5,1.004663596769709,1.3490356801572638
68,train,1,0,0,420.0,233.66646013983063,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
68,train,2,0,0,240.0,15.835857478484286,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
69,train,0,1,1,-271.6657546428043,-1511.4998509628579,0.0,0.0,-246.80650841638078,-0.3333333333333333,0.0,0.0,0.5,1.509254192460024,1.3939075585131078
69,train,2,0,0,543.3315092856086,696.70216273175,0.0,0.0,313.023762503728,0.0,0.0,0.0,0.5,1.509254192460024,1.3939075585131078
70,train,0,1,0,-396.24837093688103,-1003.0238769739584,0.3999999999999999,252.97843262258698,0.0,0.1,1.2000000000000002,0.0,0.5,0.8255174394518355,1.4631551650067418
70,train,1,2,1,495.31046367110133,3424.7618462062273,-0.7999999999999998,184.7009218159742,0.0,-0.2,0.2999999999999998,0.0,0.5,0.8255174394518355,1.4631551650067418
71,train,0,1,1,0.0,-154.00648461981427,0.13333333333333336,136.1807698899862,2.554498049851432,0.0,0.2666666666666666,13.009500753091878,0.5,1.0,1.0
71,train,0,2,1,60.0,264.35731332563864,0.2666666666666667,521.6339677389985,20.956288152578793,0.0,0.0,13.009500753091878,0.5,1.0,1.0
72,train,1,0,0,577.0958550484826,4315.4152998855625,0.0,150.31174730824733,0.0,0.26666666666666666,0.40000000000000013,-5.183541645299316,0.5,1.0686960278675603,1.3916287067807274
72,train,0,2,1,-384.73057003232174,-1049.2970110974209,-1.0,137.76168020551066,0.0,0.0,-0.8,14.884619869281186,0.5,1.0686960278675603,1.3916287067807274
73,test,0,1,1,271.95219356716143,826.3619152773235,0.0,0.0,-116.7835218911504,0.0,0.1333333333333333,-57.258602455243796,0.5,1.5108455198175634,0.6508802323302366
73,test,0,2,1,-453.25365594526903,120.84010285319752,0.26666666666666666,0.0,98.10207404437897,0.0,0.19999999999999996,-25.309965083839653,0.5,1.5108455198175634,0.6508802323302366
74,test,1,0,1,164.46914428776446,324.25888350926624,0.0,0.0,0.0,0.0,0.0,-76.05832852876297,0.5,1.3705762023980372,0.8578831376406285
74,test,1,2,1,-82.23457214388223,-1179.833156816863,-0.3333333333333333,0.0,0.0,0.0,0.0,-71.56209960285598,0.5,1.3705762023980372,0.8578831376406285
75,test,0,1,0,120.0,196.82730189959238,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
75,test,1,2,1,0.0,229.0023150208026,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
76,test,1,0,0,60.0,261.05065770127385,0.0,-7.8348492875433635,2.4908815712772565,0.0,0.0,-55.161358355948266,0.5,1.0,1.0
76,test,0,2,1,60.0,-1834.9401810695545,0.0,-116.35786760614735,-39.2981604713109,0.0,0.0,17.38003127376396,0.5,1.0,1.0
77,train,0,1,0,300.0,-296.3500340388382,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
77,train,1,2,1,0.0,1260.7730112152894,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
78,test,0,1,0,0.0,184.9754829586103,-0.33333333333333326,0.0,0.0,0.0,0.0,381.7848914606696,0.5,0.5955266892087085,1.624400285733468
78,test,1,2,1,71.46320270504502,1927.0609450856634,0.6666666666666666,0.0,0.0,0.0,0.0,-326.46112800378745,0.5,0.5955266892087085,1.624400285733468
79,train,1,0,1,83.8561114299873,984.6712075538974,0.0,175.0866896466007,-31.650637022125263,-0.6666666666666666,0.1333333333333333,-12.900815864624008,0.5,1.397601857166455,1.4247225887624162
79,train,2,1,0,0.0,-75.82965490058204,0.0,177.27470870416693,21.93430438378443,0.3333333333333333,0.4,-40.65962993946994,0.5,1.397601857166455,1.4247225887624162
80,train,0,1,0,188.43705486656896,-689.8181943788385,0.0,-43.93666223855347,-243.9725649478664,0.13333333333333336,0.0,7.040937216680248,0.5,1.0468725270364942,1.0093638704283616
80,train,1,2,1,-690.9358678440863,-707.4329260139281,0.0,32.866556583243295,116.30132664531033,0.06666666666666667,0.0,-72.69372689377896,0.5,1.0468725270364942,1.0093638704283616
81,train,0,1,1,563.1177083515944,293.35507860568276,-0.14285714285714285,-118.40003094708538,-81.64833014408188,-0.5714285714285714,-0.38095238095238093,9.231717105459973,0.5,1.3407564484561771,0.6418056112761202
81,train,2,0,0,-160.89077381474127,-109.38025457896472,-0.2857142857142857,28.775879496683615,-0.8209258989035888,0.0,0.7619047619047619,3.4666628370324126,0.5,1.3407564484561771,0.6418056112761202
82,train,2,0,1,-194.34649915195251,314.9898250279165,0.0,0.0,0.0,0.0,0.0,75.76220475527232,0.5,1.6195541595996044,0.5080215860445519
82,train,2,1,1,0.0,355.009039126187,0.0,0.0,0.0,-0.3333333333333333,0.0,51.893408993039806,0.5,1.6195541595996044,0.5080215860445519
83,validation,1,0,0,226.67478771653495,286.69908229741054,0.0,0.0,0.0,0.0,3.0,0.0,0.5,1.888956564304458,1.2443198802217592
83,validation,0,2,1,-226.67478771653495,-1524.3966450347357,0.0,0.0,0.0,0.0,-3.0,0.0,0.5,1.888956564304458,1.2443198802217592
84,validation,0,1,1,-60.0,48.35528862281808,-0.09999999999999998,-616.5839314383278,0.0,0.0,-0.3999999999999999,0.0,0.5,1.0,1.0
84,validation,0,2,1,-660.0,-3185.501894422213,0.20000000000000004,-1028.0816565934952,0.0,-1.2,-1.0,0.0,0.5,1.0,1.0
85,train,2,0,1,-94.71117785105649,-99.35486463343022,-0.23809523809523808,5.133343259147345,14.532646334814173,-0.5714285714285714,0.0,-47.25349328044683,0.5,1.5785196308509415,0.6040926759390846
85,train,2,1,1,0.0,0.0,0.0,-4.8231402171420115,-27.460989111886423,0.0,0.047619047619047616,-27.475226928270242,0.5,1.5785196308509415,0.6040926759390846
86,train,1,0,0,-142.26870324474487,-21.138258878717295,0.06666666666666667,11.424653325813722,0.0,0.4,0.33333333333333326,69.11024759539815,0.5,1.1855725270395405,0.7226494450385053
86,train,2,0,0,0.0,620.6938441416036,-0.06666666666666667,405.27513669971825,0.0,0.4,1.3333333333333333,72.15526032934332,0.5,1.1855725270395405,0.7226494450385053
87,train,1,0,0,127.57940192089973,585.8735400852582,1.9999999999999998,0.0,0.0,0.3333333333333333,0.0,0.0,0.5,1.0631616826741643,0.8584410856797304
87,train,0,2,1,-510.3176076835989,83.82496148567785,0.0,0.0,0.0,-1.6666666666666665,0.0,0.0,0.5,1.0631616826741643,0.8584410856797304
